"","X","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","metadata_Species","HierarchicalSubject","DateTime2","Date2"
"1069",1815,"CB18P15","Odocoileus virginianus","13/07/2018 20:15:00","13/07/2018","20:15:36",85689,1428,23.8,1,"Imagenes_renombradas/CB18P15","CB18P15__2018-07-13__20-15-36(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-13 20:15:00","2018-07-13"
"1070",1816,"CB18P15","Pecari tajacu","30/06/2018 12:23:00","30/06/2018","12:23:47",0,0,0,0,"Imagenes_renombradas/CB18P15","CB18P15__2018-06-30__12-23-47(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-30 12:23:00","2018-06-30"
"1071",1817,"CB18P15","Pecari tajacu","11/08/2018 21:44:00","11/08/2018","21:44:27",3662437,61041,1017.4,42.4,"Imagenes_renombradas/CB18P15","CB18P15__2018-08-11__21-44-27(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-08-11 21:44:00","2018-08-11"
"1072",1845,"CB18P26","Bassariscus astutus","21/07/2018 1:52:00","21/07/2018","1:52:35",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-21__01-52-35(1).JPG","Bassariscus astutus","Species|Bassariscus astutus","2018-07-21 01:52:00","2018-07-21"
"1073",1846,"CB18P26","Bassariscus astutus","21/07/2018 21:16:00","21/07/2018","21:16:57",69861,1164,19.4,0.8,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-21__21-16-57(1).JPG","Bassariscus astutus","Species|Bassariscus astutus","2018-07-21 21:16:00","2018-07-21"
"1074",1847,"CB18P26","Conepatus leuconotus","27/06/2018 22:13:00","27/06/2018","22:13:26",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-06-27__22-13-26(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-27 22:13:00","2018-06-27"
"1075",1848,"CB18P26","Conepatus leuconotus","03/07/2018 4:46:00","3/07/2018","4:46:31",455583,7593,126.5,5.3,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-03__04-46-31(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-03 04:46:00","2018-07-03"
"1076",1849,"CB18P26","Conepatus leuconotus","01/08/2018 4:45:00","1/08/2018","4:45:34",2505541,41759,696,29,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-01__04-45-34(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-01 04:45:00","2018-08-01"
"1077",1850,"CB18P26","Conepatus leuconotus","06/08/2018 23:05:00","6/08/2018","23:05:41",498005,8300,138.3,5.8,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-06__23-05-41(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-06 23:05:00","2018-08-06"
"1078",1851,"CB18P26","Conepatus leuconotus","08/08/2018 20:50:00","8/08/2018","20:50:37",164693,2745,45.8,1.9,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-08__20-50-37(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-08 20:50:00","2018-08-08"
"1079",1852,"CB18P26","Conepatus leuconotus","13/08/2018 1:45:00","13/08/2018","1:45:13",363274,6055,100.9,4.2,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-13__01-45-13(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-13 01:45:00","2018-08-13"
"1080",1853,"CB18P26","Lynx rufus","04/05/2018 10:16:00","4/05/2018","10:16:27",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-05-04__10-16-27(1).JPG","Lynx rufus","Species|Lynx rufus","2018-05-04 10:16:00","2018-05-04"
"1081",1854,"CB18P26","Odocoileus virginianus","11/08/2018 14:52:00","11/08/2018","14:52:04",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-11__14-52-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-08-11 14:52:00","2018-08-11"
"1082",1855,"CB18P26","Procyon lotor","05/07/2018 23:17:00","5/07/2018","23:17:30",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-05__23-17-30(1).JPG","Procyon lotor","Species|Procyon lotor","2018-07-05 23:17:00","2018-07-05"
"1083",1873,"CB18P26","Roedores","24/06/2018 3:06:00","24/06/2018","3:06:10",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-06-24__03-06-10(1).JPG","Roedores","Species|Roedores","2018-06-24 03:06:00","2018-06-24"
"1084",1874,"CB18P26","Roedores","03/07/2018 21:01:00","3/07/2018","21:01:07",842097,14035,233.9,9.7,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-03__21-01-07(1).JPG","Roedores","Species|Roedores","2018-07-03 21:01:00","2018-07-03"
"1085",1875,"CB18P26","Roedores","04/07/2018 23:09:00","4/07/2018","23:09:23",94094,1568,26.1,1.1,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-04__23-09-23(1).JPG","Roedores","Species|Roedores","2018-07-04 23:09:00","2018-07-04"
"1086",1876,"CB18P26","Roedores","08/07/2018 1:17:00","8/07/2018","1:17:05",266860,4448,74.1,3.1,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-08__01-17-05(1).JPG","Roedores","Species|Roedores","2018-07-08 01:17:00","2018-07-08"
"1087",1877,"CB18P26","Roedores","12/07/2018 22:16:00","12/07/2018","22:16:10",421143,7019,117,4.9,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-12__22-16-10(1).JPG","Roedores","Species|Roedores","2018-07-12 22:16:00","2018-07-12"
"1088",1878,"CB18P26","Roedores","12/07/2018 23:23:00","12/07/2018","23:23:19",4027,67,1.1,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-12__23-23-19(1).JPG","Roedores","Species|Roedores","2018-07-12 23:23:00","2018-07-12"
"1089",1879,"CB18P26","Roedores","15/07/2018 2:50:00","15/07/2018","2:50:07",185206,3087,51.5,2.1,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-15__02-50-07(1).JPG","Roedores","Species|Roedores","2018-07-15 02:50:00","2018-07-15"
"1090",1880,"CB18P26","Roedores","16/07/2018 1:11:00","16/07/2018","1:11:52",80503,1342,22.4,0.9,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-16__01-11-52(1).JPG","Roedores","Species|Roedores","2018-07-16 01:11:00","2018-07-16"
"1091",1881,"CB18P26","Roedores","20/07/2018 1:27:00","20/07/2018","1:27:09",346515,5775,96.2,4,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-20__01-27-09(1).JPG","Roedores","Species|Roedores","2018-07-20 01:27:00","2018-07-20"
"1092",1882,"CB18P26","Roedores","01/08/2018 22:45:00","1/08/2018","22:45:58",1113529,18559,309.3,12.9,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-01__22-45-58(1).JPG","Roedores","Species|Roedores","2018-08-01 22:45:00","2018-08-01"
"1093",1883,"CB18P26","Roedores","06/08/2018 0:30:00","6/08/2018","0:30:20",351860,5864,97.7,4.1,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-06__00-30-20(1).JPG","Roedores","Species|Roedores","2018-08-06 00:30:00","2018-08-06"
"1094",1884,"CB18P26","Roedores","07/08/2018 0:40:00","7/08/2018","0:40:32",83758,1396,23.3,1,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-07__00-40-32(1).JPG","Roedores","Species|Roedores","2018-08-07 00:40:00","2018-08-07"
"1095",1885,"CB18P26","Roedores","07/08/2018 2:34:00","7/08/2018","2:34:25",6833,114,1.9,0.1,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-07__02-34-25(1).JPG","Roedores","Species|Roedores","2018-08-07 02:34:00","2018-08-07"
"1096",1886,"CB18P26","Roedores","08/08/2018 3:41:00","8/08/2018","3:41:25",90418,1507,25.1,1,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-08__03-41-25(1).JPG","Roedores","Species|Roedores","2018-08-08 03:41:00","2018-08-08"
"1097",1887,"CB18P26","Roedores","10/08/2018 2:00:00","10/08/2018","2:00:27",166520,2775,46.2,1.9,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-10__02-00-27(1).JPG","Roedores","Species|Roedores","2018-08-10 02:00:00","2018-08-10"
"1098",1888,"CB18P26","Roedores","19/08/2018 1:40:00","19/08/2018","1:40:01",776372,12940,215.7,9,"Imagenes_renombradas/CB18P26","CB18P26__2018-08-19__01-40-01(1).JPG","Roedores","Species|Roedores","2018-08-19 01:40:00","2018-08-19"
"1099",1889,"CB18P26","Urocyon cinereoargenteus","10/07/2018 19:45:00","10/07/2018","19:45:01",0,0,0,0,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-10__19-45-01(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-10 19:45:00","2018-07-10"
"1100",1890,"CB18P26","Urocyon cinereoargenteus","10/07/2018 23:45:00","10/07/2018","23:45:19",14416,240,4,0.2,"Imagenes_renombradas/CB18P26","CB18P26__2018-07-10__23-45-19(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-10 23:45:00","2018-07-10"
"1101",1891,"CB18P27","Odocoileus virginianus","11/03/2018 0:23:00","11/03/2018","0:23:28",0,0,0,0,"Imagenes_renombradas/CB18P27","CB18P27__2018-03-11__00-23-28(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-11 00:23:00","2018-03-11"
"1102",1892,"CB18P27","Odocoileus virginianus","02/04/2018 18:31:00","2/04/2018","18:31:23",1966072,32768,546.1,22.8,"Imagenes_renombradas/CB18P27","CB18P27__2018-04-02__18-31-23(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-02 18:31:00","2018-04-02"
"1103",1893,"CB18P27","Odocoileus virginianus","15/04/2018 8:44:00","15/04/2018","8:44:32",1087986,18133,302.2,12.6,"Imagenes_renombradas/CB18P27","CB18P27__2018-04-15__08-44-32(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-15 08:44:00","2018-04-15"
"1104",1979,"CB18P28","Conepatus leuconotus","21/06/2018 20:14:00","21/06/2018","20:14:26",0,0,0,0,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-21__20-14-26(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-21 20:14:00","2018-06-21"
"1105",1980,"CB18P28","Conepatus leuconotus","22/06/2018 5:05:00","22/06/2018","5:05:33",29697,495,8.2,0.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-22__05-05-33(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-22 05:05:00","2018-06-22"
"1106",1981,"CB18P28","Conepatus leuconotus","23/06/2018 4:53:00","23/06/2018","4:53:15",85659,1428,23.8,1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-23__04-53-15(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-23 04:53:00","2018-06-23"
"1107",1982,"CB18P28","Conepatus leuconotus","24/06/2018 5:20:00","24/06/2018","5:20:18",88020,1467,24.4,1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-24__05-20-18(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-24 05:20:00","2018-06-24"
"1108",1983,"CB18P28","Conepatus leuconotus","29/06/2018 3:36:00","29/06/2018","3:36:44",425783,7096,118.3,4.9,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-29__03-36-44(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-29 03:36:00","2018-06-29"
"1109",1984,"CB18P28","Conepatus leuconotus","10/07/2018 5:35:00","10/07/2018","5:35:41",957537,15959,266,11.1,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-10__05-35-41(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-10 05:35:00","2018-07-10"
"1110",1985,"CB18P28","Conepatus leuconotus","14/07/2018 2:11:00","14/07/2018","2:11:55",333374,5556,92.6,3.9,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-14__02-11-55(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-07-14 02:11:00","2018-07-14"
"1111",1986,"CB18P28","Conepatus leuconotus","14/08/2018 3:44:00","14/08/2018","3:44:52",2683974,44733,745.5,31.1,"Imagenes_renombradas/CB18P28","CB18P28__2018-08-14__03-44-52(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-08-14 03:44:00","2018-08-14"
"1112",1987,"CB18P28","Lynx rufus","27/06/2018 20:37:00","27/06/2018","20:37:11",0,0,0,0,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-27__20-37-11(1).JPG","Lynx rufus","Species|Lynx rufus","2018-06-27 20:37:00","2018-06-27"
"1113",1988,"CB18P28","Lynx rufus","04/07/2018 3:30:00","4/07/2018","3:30:37",543206,9053,150.9,6.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-04__03-30-37(1).JPG","Lynx rufus","Species|Lynx rufus","2018-07-04 03:30:00","2018-07-04"
"1114",1989,"CB18P28","Lynx rufus","14/07/2018 2:19:00","14/07/2018","2:19:55",859730,14329,238.8,10,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-14__02-19-55(1).JPG","Lynx rufus","Species|Lynx rufus","2018-07-14 02:19:00","2018-07-14"
"1115",1990,"CB18P28","Odocoileus virginianus","06/03/2018 14:32:00","6/03/2018","14:32:02",0,0,0,0,"Imagenes_renombradas/CB18P28","CB18P28__2018-03-06__14-32-02(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-06 14:32:00","2018-03-06"
"1116",1991,"CB18P28","Odocoileus virginianus","16/03/2018 9:52:00","16/03/2018","9:52:37",847193,14120,235.3,9.8,"Imagenes_renombradas/CB18P28","CB18P28__2018-03-16__09-52-37(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-03-16 09:52:00","2018-03-16"
"1117",1992,"CB18P28","Odocoileus virginianus","18/04/2018 17:09:00","18/04/2018","17:09:34",2877077,47951,799.2,33.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-04-18__17-09-34(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-18 17:09:00","2018-04-18"
"1118",1993,"CB18P28","Odocoileus virginianus","20/04/2018 18:32:00","20/04/2018","18:32:41",177765,2963,49.4,2.1,"Imagenes_renombradas/CB18P28","CB18P28__2018-04-20__18-32-41(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-20 18:32:00","2018-04-20"
"1119",1994,"CB18P28","Odocoileus virginianus","26/04/2018 6:17:00","26/04/2018","6:17:20",474276,7905,131.8,5.5,"Imagenes_renombradas/CB18P28","CB18P28__2018-04-26__06-17-20(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-26 06:17:00","2018-04-26"
"1120",1995,"CB18P28","Odocoileus virginianus","07/05/2018 13:04:00","7/05/2018","13:04:38",974835,16247,270.8,11.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-05-07__13-04-38(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-07 13:04:00","2018-05-07"
"1121",1996,"CB18P28","Odocoileus virginianus","27/06/2018 9:34:00","27/06/2018","9:34:04",4393763,73229,1220.5,50.9,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-27__09-34-04(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-27 09:34:00","2018-06-27"
"1122",1997,"CB18P28","Odocoileus virginianus","27/06/2018 10:46:00","27/06/2018","10:46:06",4319,72,1.2,0,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-27__10-46-06(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-27 10:46:00","2018-06-27"
"1123",1998,"CB18P28","Odocoileus virginianus","27/07/2018 2:43:00","27/07/2018","2:43:45",2563039,42717,712,29.7,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-27__02-43-45(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-27 02:43:00","2018-07-27"
"1124",1999,"CB18P28","Odocoileus virginianus","28/07/2018 9:32:00","28/07/2018","9:32:43",110938,1849,30.8,1.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-28__09-32-43(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-28 09:32:00","2018-07-28"
"1125",2000,"CB18P28","Odocoileus virginianus","30/07/2018 22:53:00","30/07/2018","22:53:00",220817,3680,61.3,2.6,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-30__22-53-00(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-30 22:53:00","2018-07-30"
"1126",2001,"CB18P28","Pecari tajacu","19/07/2018 19:27:00","19/07/2018","19:27:58",0,0,0,0,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-19__19-27-58(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-07-19 19:27:00","2018-07-19"
"1127",2002,"CB18P28","Sylvilagus floridanus","19/06/2018 23:06:00","19/06/2018","23:06:10",0,0,0,0,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-19__23-06-10(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-19 23:06:00","2018-06-19"
"1128",2003,"CB18P28","Sylvilagus floridanus","20/06/2018 7:40:00","20/06/2018","7:40:18",27469,458,7.6,0.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-20__07-40-18(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-20 07:40:00","2018-06-20"
"1129",2004,"CB18P28","Sylvilagus floridanus","20/06/2018 22:52:00","20/06/2018","22:52:13",54712,912,15.2,0.6,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-20__22-52-13(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-20 22:52:00","2018-06-20"
"1130",2005,"CB18P28","Sylvilagus floridanus","21/06/2018 0:25:00","21/06/2018","0:25:28",5594,93,1.6,0.1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-21__00-25-28(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-21 00:25:00","2018-06-21"
"1131",2006,"CB18P28","Sylvilagus floridanus","22/06/2018 1:12:00","22/06/2018","1:12:18",89138,1486,24.8,1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-22__01-12-18(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-22 01:12:00","2018-06-22"
"1132",2007,"CB18P28","Sylvilagus floridanus","22/06/2018 2:55:00","22/06/2018","2:55:34",6193,103,1.7,0.1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-22__02-55-34(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-22 02:55:00","2018-06-22"
"1133",2008,"CB18P28","Sylvilagus floridanus","22/06/2018 21:11:00","22/06/2018","21:11:54",65780,1096,18.3,0.8,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-22__21-11-54(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-22 21:11:00","2018-06-22"
"1134",2009,"CB18P28","Sylvilagus floridanus","23/06/2018 4:17:00","23/06/2018","4:17:06",25509,425,7.1,0.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-23__04-17-06(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-23 04:17:00","2018-06-23"
"1135",2010,"CB18P28","Sylvilagus floridanus","25/06/2018 3:49:00","25/06/2018","3:49:32",171144,2852,47.5,2,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-25__03-49-32(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-25 03:49:00","2018-06-25"
"1136",2011,"CB18P28","Sylvilagus floridanus","25/06/2018 23:41:00","25/06/2018","23:41:26",68119,1135,18.9,0.8,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-25__23-41-26(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-25 23:41:00","2018-06-25"
"1137",2012,"CB18P28","Sylvilagus floridanus","26/06/2018 9:08:00","26/06/2018","9:08:15",34006,567,9.4,0.4,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-26__09-08-15(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-26 09:08:00","2018-06-26"
"1138",2013,"CB18P28","Sylvilagus floridanus","27/06/2018 1:45:00","27/06/2018","1:45:29",59834,997,16.6,0.7,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-27__01-45-29(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-27 01:45:00","2018-06-27"
"1139",2014,"CB18P28","Sylvilagus floridanus","27/06/2018 5:05:00","27/06/2018","5:05:30",11999,200,3.3,0.1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-27__05-05-30(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-27 05:05:00","2018-06-27"
"1140",2015,"CB18P28","Sylvilagus floridanus","28/06/2018 5:01:00","28/06/2018","5:01:52",86178,1436,23.9,1,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-28__05-01-52(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-28 05:01:00","2018-06-28"
"1141",2016,"CB18P28","Sylvilagus floridanus","28/06/2018 16:38:00","28/06/2018","16:38:07",41772,696,11.6,0.5,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-28__16-38-07(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-28 16:38:00","2018-06-28"
"1142",2017,"CB18P28","Sylvilagus floridanus","29/06/2018 9:23:00","29/06/2018","9:23:43",60336,1006,16.8,0.7,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-29__09-23-43(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-29 09:23:00","2018-06-29"
"1143",2018,"CB18P28","Sylvilagus floridanus","30/06/2018 22:37:00","30/06/2018","22:37:36",134030,2234,37.2,1.6,"Imagenes_renombradas/CB18P28","CB18P28__2018-06-30__22-37-36(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-06-30 22:37:00","2018-06-30"
"1144",2019,"CB18P28","Sylvilagus floridanus","01/07/2018 5:13:00","1/07/2018","5:13:40",23761,396,6.6,0.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-01__05-13-40(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-01 05:13:00","2018-07-01"
"1145",2020,"CB18P28","Sylvilagus floridanus","03/07/2018 4:09:00","3/07/2018","4:09:34",166710,2778,46.3,1.9,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-03__04-09-34(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-03 04:09:00","2018-07-03"
"1146",2021,"CB18P28","Sylvilagus floridanus","04/07/2018 23:49:00","4/07/2018","23:49:42",157205,2620,43.7,1.8,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-04__23-49-42(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-04 23:49:00","2018-07-04"
"1147",2022,"CB18P28","Sylvilagus floridanus","06/07/2018 10:38:00","6/07/2018","10:38:37",125335,2089,34.8,1.4,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-06__10-38-37(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-06 10:38:00","2018-07-06"
"1148",2023,"CB18P28","Sylvilagus floridanus","06/07/2018 18:48:00","6/07/2018","18:48:59",29419,490,8.2,0.3,"Imagenes_renombradas/CB18P28","CB18P28__2018-07-06__18-48-59(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-06 18:48:00","2018-07-06"
